,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate,Strata
205,42073,16.1,41447.0,8.4,119.0,18.78,2.0
206,42077,14.1,50737.0,8.6,54.7,3.12,2.0
207,42091,6.5,76172.0,6.5,73.5,8.21,2.0
208,42101,27.9,34433.0,10.7,84.0,2.21,2.0
209,42125,10.6,52384.0,7.3,89.0,15.84,2.0
210,42129,10.6,46630.0,7.5,82.3,2.74,2.0
211,42133,10.8,55521.0,7.5,72.3,3.43,2.0
212,44003,9.5,59880.0,10.6,98.7,16.31,2.0
213,44007,18.3,46385.0,11.6,81.6,14.04,2.0
214,44009,9.3,68539.0,10.1,82.9,11.06,2.0
215,45003,20.2,42826.0,9.3,98.1,6.22,2.0
216,45019,19.1,49432.0,8.3,86.1,6.71,2.0
217,45045,15.8,48480.0,8.6,112.4,9.76,2.0
218,45063,14.5,50738.0,8.0,97.3,4.12,2.0
219,45077,19.8,40221.0,9.9,107.2,21.74,2.0
220,45083,19.0,40687.0,10.9,126.7,5.23,2.0
221,47001,16.7,41694.0,8.8,209.8,18.61,2.0
222,47009,14.6,45539.0,8.2,131.0,12.91,2.0
223,47011,20.7,38667.0,8.9,183.7,11.99,2.0
224,47013,28.8,29044.0,11.7,257.3,29.62,2.0
225,47021,14.3,50225.0,8.5,86.2,28.15,2.0
226,47037,19.4,43893.0,7.5,114.2,10.7,2.0
227,47063,19.7,35630.0,10.8,261.7,28.54,2.0
228,47065,19.2,42609.0,7.8,171.2,9.68,2.0
229,47093,14.7,45149.0,6.9,156.7,13.73,2.0
230,47125,16.5,47684.0,8.5,114.3,6.79,2.0
231,47141,23.5,35053.0,8.9,173.0,15.08,2.0
232,47145,17.8,42542.0,9.1,195.6,27.86,2.0
233,47149,12.1,52586.0,7.9,111.2,5.58,2.0
234,47157,21.5,44051.0,9.5,91.9,5.13,2.0
235,47187,6.2,90207.0,5.9,70.8,6.89,2.0
236,47189,11.8,59769.0,7.6,111.6,10.29,2.0
237,48029,17.9,46589.0,7.2,68.7,9.45,2.0
238,48039,12.1,62180.0,8.0,76.1,6.88,2.0
239,48085,8.2,82765.0,6.7,66.9,4.06,2.0
240,48113,20.0,47335.0,8.1,64.9,3.97,2.0
241,48121,9.4,70243.0,6.6,76.5,3.21,2.0
242,48141,24.6,39116.0,9.5,43.3,2.92,2.0
243,48157,8.9,82147.0,7.1,46.6,3.95,2.0
244,48167,14.9,58106.0,8.8,96.9,9.81,2.0
245,48181,16.5,44080.0,7.9,151.4,9.06,2.0
246,48201,19.4,50924.0,7.8,65.4,5.07,2.0
247,48245,20.0,41363.0,11.4,94.8,6.33,2.0
248,48339,13.7,61996.0,7.1,82.6,4.03,2.0
249,48355,20.0,43470.0,7.9,92.9,13.69,2.0
250,48439,16.8,52882.0,7.6,81.6,3.35,2.0
251,48453,18.1,53303.0,6.4,70.9,5.17,2.0
252,48479,32.1,35295.0,7.4,34.1,6.24,2.0
253,48491,7.4,70276.0,6.8,75.0,3.16,2.0
254,49011,8.3,68974.0,6.0,80.1,5.45,2.0
255,49035,14.5,56166.0,6.6,87.8,10.3,2.0
256,49049,14.3,58077.0,6.3,72.8,9.05,2.0
257,49053,15.7,46001.0,8.9,97.6,10.59,2.0
258,49057,13.2,52183.0,7.8,96.1,12.37,2.0
259,50007,10.5,60865.0,4.2,49.8,7.62,2.0
260,50021,12.9,46542.0,6.8,96.0,16.32,2.0
261,51041,7.2,71074.0,6.8,80.4,6.87,2.0
262,51051,21.8,33494.0,9.9,160.7,63.53,2.0
263,51059,6.8,105409.0,4.8,38.7,3.0,2.0
264,51061,6.3,85096.0,5.5,98.8,18.16,2.0
265,51087,10.8,58110.0,6.7,86.7,8.05,2.0
266,51121,22.5,44066.0,6.3,80.2,10.6,2.0
267,51153,6.9,93101.0,5.7,48.8,4.53,2.0
268,51155,16.5,39054.0,8.7,176.3,28.9,2.0
269,51167,23.5,30562.0,9.5,156.0,45.22,2.0
270,51177,7.6,75627.0,6.7,89.1,8.04,2.0
271,51185,17.6,36521.0,7.9,194.3,42.49,2.0
272,51550,9.3,65699.0,6.9,85.4,4.44,2.0
273,51710,20.3,42201.0,8.3,68.6,9.48,2.0
274,51740,18.0,41910.0,9.4,106.2,10.45,2.0
275,51760,26.4,38368.0,8.5,72.0,13.14,2.0
276,51770,19.5,38482.0,8.1,145.7,11.37,2.0
277,51810,8.9,64107.0,6.1,69.5,5.87,2.0
278,53005,11.7,61539.0,8.2,119.4,5.53,2.0
279,53007,15.9,48458.0,8.4,110.1,16.33,2.0
280,53009,13.2,47903.0,10.9,156.6,13.92,2.0
281,53011,13.7,56750.0,11.7,69.7,9.0,2.0
282,53015,19.5,43611.0,11.9,107.4,22.44,2.0
283,53033,12.1,68596.0,7.9,66.6,8.43,2.0
284,53035,11.0,60294.0,8.4,78.3,5.5,2.0
285,53041,14.9,42072.0,12.8,130.4,18.45,2.0
286,53053,12.7,55215.0,10.1,83.2,12.01,2.0
287,53057,15.0,52013.0,10.5,97.2,8.47,2.0
288,53061,11.0,63766.0,9.5,93.9,19.24,2.0
289,53063,15.2,48693.0,9.7,99.3,5.7,2.0
290,53067,12.8,59694.0,9.0,74.5,7.79,2.0
291,53073,15.6,51315.0,9.0,81.8,9.33,2.0
292,53077,23.0,41666.0,10.7,76.3,4.45,2.0
293,54003,14.8,51029.0,7.7,114.4,22.7,2.0
294,54005,19.6,38357.0,8.1,205.1,98.18,2.0
295,54009,15.0,41034.0,9.8,140.5,50.33,2.0
296,54011,22.3,36864.0,7.1,186.6,37.25,2.0
297,54019,21.8,32316.0,9.0,108.9,35.01,2.0
298,54033,17.4,39899.0,7.1,150.7,25.92,2.0
299,54039,17.2,40409.0,7.1,163.4,30.16,2.0
300,54043,27.1,32517.0,10.7,63.7,60.32,2.0
301,54045,21.4,34001.0,8.9,291.0,52.12,2.0
302,54047,34.2,23751.0,11.9,193.5,101.25,2.0
303,54055,21.5,33500.0,8.6,170.7,64.04,2.0
304,54059,26.0,31681.0,8.6,201.8,56.47,2.0
305,54067,21.3,36080.0,9.1,229.6,45.68,2.0
306,54079,11.5,53964.0,7.3,116.9,21.43,2.0
307,54081,17.0,38156.0,7.2,196.4,61.93,2.0
308,54099,20.8,35418.0,8.2,91.0,37.98,2.0
309,54109,25.6,32851.0,8.8,218.3,123.83,2.0
310,55025,12.8,60489.0,5.3,68.9,12.3,2.0
311,55059,14.3,51966.0,9.0,77.6,13.15,2.0
312,55079,21.8,40780.0,9.3,99.5,13.96,2.0
313,55101,13.2,52900.0,9.0,90.6,7.17,2.0
314,55105,14.6,47857.0,9.5,83.4,10.62,2.0
315,55111,12.2,48874.0,7.6,84.7,20.87,2.0
316,55131,6.3,67760.0,6.9,77.3,10.58,2.0
317,55133,5.5,73025.0,6.5,81.2,9.21,2.0
318,55139,12.4,49279.0,7.0,82.8,11.33,2.0
319,1009,16.2,44225.0,6.9,66.6,19.02,2.0
320,1073,18.6,43967.0,7.4,141.2,7.27,2.0
321,1097,21.0,39546.0,9.2,163.4,3.62,2.0
322,1117,8.7,67244.0,5.0,128.1,7.46,2.0
323,1127,21.0,36600.0,9.2,335.1,22.65,2.0
324,2020,9.0,71094.0,5.4,75.3,11.39,2.0
325,2170,10.1,68109.0,8.7,91.0,19.16,2.0
326,4003,18.8,43017.0,9.0,87.4,9.84,2.0
327,4013,17.4,51442.0,7.3,83.6,5.1,2.0
328,4015,21.1,34966.0,11.0,144.6,20.66,2.0
329,4019,19.9,44745.0,7.4,94.0,14.21,2.0
330,4021,17.7,50362.0,8.5,66.2,8.0,2.0
331,4025,15.7,43397.0,8.6,116.2,10.82,2.0
332,5119,18.6,44819.0,6.9,119.1,4.37,2.0
333,5143,19.3,41856.0,5.6,116.3,4.73,2.0
334,6001,13.1,70209.0,8.7,43.0,2.12,2.0
335,6007,21.8,40748.0,12.2,164.4,7.22,2.0
336,6013,11.1,74208.0,8.9,59.6,3.98,2.0
337,6019,28.2,41563.0,15.1,71.3,4.11,2.0
338,6023,22.0,39837.0,9.6,138.6,16.32,2.0
339,6029,23.7,45599.0,13.1,68.3,5.37,2.0
340,6033,25.1,35437.0,12.8,176.4,23.44,2.0
341,6037,19.1,52929.0,10.9,41.8,2.34,2.0
342,6039,23.3,42054.0,14.4,63.0,11.17,2.0
343,6041,8.5,88654.0,6.3,51.9,5.47,2.0
344,6053,18.1,56038.0,11.6,68.7,5.62,2.0
345,6059,13.0,71866.0,7.9,51.8,6.67,2.0
346,6065,17.8,52416.0,11.6,56.9,5.29,2.0
347,6067,19.5,52617.0,10.5,65.2,4.07,2.0
348,6071,20.4,50603.0,11.4,56.8,2.69,2.0
349,6073,15.1,60235.0,9.1,49.1,8.31,2.0
350,6075,14.9,72093.0,6.8,44.5,7.02,2.0
351,6077,18.5,50431.0,14.4,70.4,5.69,2.0
352,6079,14.0,58427.0,8.2,85.7,6.91,2.0
353,6081,8.4,81568.0,6.4,40.3,2.3,2.0
354,6083,16.3,60683.0,8.4,67.3,3.25,2.0
355,6085,10.8,91195.0,7.9,32.3,2.18,2.0
356,6087,13.9,65799.0,11.8,78.8,9.75,2.0
357,6089,17.1,44477.0,14.2,163.6,13.44,2.0
358,6097,12.1,59855.0,8.9,72.3,5.08,2.0
359,6099,20.1,46324.0,14.9,112.4,2.49,2.0
360,6111,11.6,71043.0,9.1,63.6,10.77,2.0
361,8001,14.9,55695.0,9.4,61.9,13.49,2.0
362,8005,12.0,60525.0,7.7,66.5,2.18,2.0
363,8013,14.2,66894.0,6.2,59.9,8.19,2.0
364,8031,19.5,50455.0,7.9,50.4,10.72,2.0
365,8035,4.3,98426.0,6.0,58.5,7.38,2.0
366,8041,13.1,55312.0,8.9,78.2,6.98,2.0
367,8059,9.3,67401.0,7.4,86.4,8.98,2.0
368,8069,13.7,56132.0,6.7,84.2,6.44,2.0
369,8101,20.2,41209.0,10.7,141.7,16.16,2.0
370,8123,14.3,55332.0,7.8,75.6,5.69,2.0
371,9001,8.9,79536.0,7.8,54.5,3.96,2.0
372,9003,12.2,63374.0,8.5,70.2,5.02,2.0
373,9005,7.0,67746.0,7.6,73.9,6.93,2.0
374,9007,6.4,74588.0,7.2,72.5,6.64,2.0
375,9009,13.3,59217.0,9.1,79.4,4.98,2.0
376,9011,9.3,65573.0,8.7,81.3,11.31,2.0
377,9013,7.3,75048.0,7.3,55.4,6.6,2.0
378,10001,13.4,51695.0,7.9,87.4,11.93,2.0
379,10003,11.4,62086.0,7.0,85.4,7.87,2.0
380,10005,15.7,48684.0,7.2,122.6,6.88,2.0
381,11001,18.8,65231.0,9.0,40.3,5.69,2.0
382,12005,16.5,45259.0,8.6,124.2,6.4,2.0
383,12009,14.8,46332.0,9.4,98.6,4.57,2.0
384,12011,15.2,49564.0,8.0,58.8,6.23,2.0
385,12017,18.7,38937.0,10.8,110.4,13.63,2.0
386,12019,10.9,56359.0,7.6,106.5,12.86,2.0
387,12021,14.2,54475.0,8.4,66.3,9.33,2.0
388,12023,23.4,37091.0,8.8,125.0,16.18,2.0
389,12031,18.0,43835.0,8.7,99.0,12.39,2.0
390,12033,17.8,44539.0,8.4,130.1,7.93,2.0
391,12053,18.5,37093.0,10.6,118.8,7.5,2.0
392,12057,19.1,46534.0,7.9,79.6,10.64,2.0
393,12061,16.1,42638.0,11.0,98.5,7.83,2.0
394,12071,15.3,46396.0,8.8,74.8,6.82,2.0
395,12081,15.5,46999.0,8.1,89.0,11.38,2.0
396,12083,18.6,37287.0,10.2,91.1,2.98,2.0
397,12086,20.8,41311.0,8.3,34.6,3.05,2.0
398,12089,13.0,55367.0,8.0,123.1,18.76,2.0
399,12091,13.2,52381.0,6.7,102.7,7.89,2.0
400,12095,18.1,45565.0,8.2,58.0,8.65,2.0
401,12097,19.5,42743.0,9.5,74.3,8.35,2.0
402,12099,14.5,51217.0,8.5,66.9,3.98,2.0
403,12101,13.4,42695.0,9.0,102.5,7.44,2.0
404,12103,14.1,44819.0,8.0,94.4,7.16,2.0
405,12105,18.1,41337.0,9.6,79.0,1.95,2.0
406,12109,9.5,62112.0,6.5,69.1,5.94,2.0
407,12111,17.5,41934.0,10.9,73.9,4.58,2.0
408,12113,12.3,59854.0,7.5,125.5,6.31,2.0
409,12115,12.7,48239.0,8.4,90.5,14.76,2.0
410,12117,12.6,54901.0,8.1,67.4,7.89,2.0
411,12127,19.7,40114.0,9.5,91.3,11.47,2.0
412,13015,16.5,46693.0,9.9,120.5,9.93,2.0
413,13045,20.2,43636.0,10.3,139.8,9.86,2.0
414,13047,14.8,46600.0,7.5,185.9,21.52,2.0
415,13057,9.6,68800.0,7.1,77.2,5.42,2.0
416,13063,28.4,37594.0,12.0,54.5,7.15,2.0
417,13067,13.9,62596.0,7.7,73.0,2.4,2.0
418,13077,12.6,61153.0,8.0,94.5,8.4,2.0
419,13089,21.1,49061.0,9.4,49.4,3.39,2.0
420,13117,6.6,87380.0,6.6,65.5,6.39,2.0
421,13121,18.9,55816.0,9.1,54.1,5.52,2.0
422,13135,14.7,56665.0,7.8,55.0,3.33,2.0
423,13139,19.3,49636.0,7.8,103.9,5.39,2.0
424,13215,18.5,43264.0,9.8,110.0,5.04,2.0
425,13223,12.0,59621.0,8.3,69.4,12.43,2.0
426,13255,27.0,35761.0,12.5,164.2,15.66,2.0
427,13297,14.7,52737.0,9.1,126.8,11.82,2.0
428,15003,10.4,70779.0,5.4,38.9,3.69,2.0
429,16001,12.5,54337.0,6.2,87.0,3.18,2.0
430,17019,20.5,46708.0,7.3,76.4,7.38,2.0
431,17031,18.0,52160.0,9.6,47.5,9.04,2.0
432,17043,7.3,78131.0,7.5,54.6,9.05,2.0
433,17063,8.3,63167.0,11.5,85.4,19.89,2.0
434,17089,11.9,64870.0,8.9,48.0,4.98,2.0
435,17097,9.4,74459.0,8.1,60.9,7.69,2.0
436,17099,14.4,49431.0,10.0,96.3,18.59,2.0
437,17111,7.6,76417.0,9.0,74.1,7.79,2.0
438,17113,14.8,62129.0,6.4,67.9,11.61,2.0
439,17119,13.0,51736.0,8.8,123.8,17.92,2.0
440,17143,19.4,47310.0,8.4,94.6,11.21,2.0
441,17163,19.3,46921.0,9.5,87.4,12.27,2.0
442,17167,14.0,55386.0,7.2,124.1,14.55,2.0
443,17179,8.6,60403.0,7.5,107.5,14.71,2.0
444,17197,8.4,72395.0,9.8,60.6,7.77,2.0
445,17201,16.1,49060.0,10.5,117.7,12.33,2.0
446,18019,12.8,49164.0,7.8,146.9,11.61,2.0
447,18035,22.4,37339.0,9.4,145.5,9.37,2.0
448,18043,13.4,53367.0,7.1,197.6,13.28,2.0
449,18089,19.6,48015.0,9.1,95.6,4.05,2.0
450,18095,15.9,42707.0,10.0,153.4,18.41,2.0
451,18097,21.6,41586.0,9.2,101.4,6.42,2.0
452,18127,10.5,63879.0,7.6,107.0,10.26,2.0
453,18141,16.6,45248.0,9.5,100.5,6.76,2.0
454,18163,15.3,41784.0,7.7,183.3,15.48,2.0
455,19103,16.1,52934.0,3.7,43.1,7.34,2.0
456,19113,9.8,57663.0,5.2,82.8,6.97,2.0
457,19153,13.4,57942.0,5.2,105.7,9.69,2.0
458,19163,12.2,53315.0,5.7,87.5,11.85,2.0
459,20045,19.5,48813.0,5.1,82.2,8.86,2.0
460,20091,6.8,73712.0,4.6,79.6,5.72,2.0
461,20173,16.4,47649.0,6.9,114.7,5.36,2.0
462,20209,23.7,37780.0,8.4,81.7,6.91,2.0
463,21015,8.7,66085.0,6.8,120.2,20.27,2.0
464,21029,10.8,56377.0,8.1,84.1,18.45,2.0
465,21037,14.5,54627.0,6.9,116.0,52.8,2.0
466,21049,14.8,45116.0,8.1,145.4,36.33,2.0
467,21067,17.7,46452.0,5.8,86.6,11.46,2.0
468,21071,33.1,31061.0,11.6,387.2,30.81,2.0
469,21081,17.1,46103.0,9.0,159.6,49.01,2.0
470,21095,29.5,27137.0,14.1,171.7,38.54,2.0
471,21111,18.2,45913.0,7.9,114.3,10.92,2.0
472,21117,14.7,53500.0,7.4,95.8,25.97,2.0
473,21121,32.5,27545.0,12.8,120.5,31.51,2.0
474,21151,22.3,40798.0,6.7,114.0,21.23,2.0
475,21195,23.6,33736.0,9.7,306.2,26.49,2.0
476,21209,10.9,63063.0,6.5,97.7,20.38,2.0
477,21235,29.8,29089.0,10.7,364.2,42.25,2.0
478,22033,20.5,47389.0,6.7,118.2,2.47,2.0
479,22051,16.3,45515.0,6.7,124.1,11.53,2.0
480,22071,28.8,33948.0,7.9,73.8,4.06,2.0
481,22103,13.1,58383.0,5.9,135.5,13.78,2.0
482,23005,11.4,55456.0,6.0,78.7,10.92,2.0
483,23031,11.4,52663.0,6.9,81.3,9.55,2.0
484,24003,6.3,87083.0,6.0,81.9,2.18,2.0
485,24005,9.7,62413.0,7.4,87.3,3.43,2.0
486,24015,11.9,62443.0,8.3,96.8,10.82,2.0
487,24031,6.6,94365.0,5.2,42.0,1.09,2.0
488,24033,10.3,69258.0,7.3,48.7,1.25,2.0
489,24510,24.5,39077.0,10.2,72.2,5.15,2.0
490,25001,10.4,58616.0,8.5,83.8,9.75,2.0
491,25003,14.0,46660.0,7.3,89.8,11.54,2.0
492,25005,13.1,53670.0,8.7,94.6,17.06,2.0
493,25009,12.1,67408.0,7.1,65.3,11.78,2.0
494,25013,19.1,48386.0,8.6,91.0,11.8,2.0
495,25015,13.4,58206.0,5.8,72.8,6.88,2.0
496,25017,8.4,81924.0,5.4,48.4,6.9,2.0
497,25021,7.5,80192.0,5.7,57.1,9.09,2.0
498,25023,7.8,72795.0,7.0,71.7,11.21,2.0
499,25025,20.5,50884.0,6.1,48.2,11.15,2.0
500,25027,11.8,62318.0,7.2,73.9,10.17,2.0
501,26049,21.3,40483.0,10.0,134.0,11.95,2.0
502,26065,25.5,43864.0,7.8,93.5,9.58,2.0
503,26077,17.6,45093.0,7.2,96.3,6.28,2.0
504,26081,16.8,50674.0,6.8,90.2,8.63,2.0
505,26093,6.8,75744.0,7.9,72.2,13.67,2.0
506,26099,12.4,52275.0,9.8,116.8,10.86,2.0
507,26115,11.8,51898.0,7.7,108.6,17.21,2.0
508,26121,21.5,40580.0,10.0,155.1,10.58,2.0
509,26125,10.5,63511.0,8.2,87.1,1.15,2.0
510,26139,10.8,55158.0,6.6,68.0,3.72,2.0
511,26147,15.9,44994.0,11.8,109.0,6.85,2.0
512,26161,16.1,56618.0,6.0,60.8,6.84,2.0
513,26163,26.3,39461.0,11.7,106.9,8.09,2.0
514,27003,8.3,67811.0,5.9,65.3,8.32,2.0
515,27037,7.5,71574.0,5.2,63.8,5.68,2.0
516,27053,13.1,62500.0,5.2,54.3,7.51,2.0
517,27123,16.9,53707.0,5.7,56.3,5.77,2.0
518,27137,15.2,46601.0,6.5,92.0,7.99,2.0
519,28121,13.4,56101.0,5.7,113.0,6.89,2.0
520,29047,8.9,58151.0,6.1,104.2,6.15,2.0
521,29071,13.7,45061.0,7.9,117.2,10.85,2.0
522,29077,17.8,40570.0,5.9,143.1,7.13,2.0
523,29095,18.7,44634.0,7.8,95.2,7.09,2.0
524,29099,11.0,53013.0,7.2,90.5,21.34,2.0
525,29183,7.1,70456.0,5.6,90.9,8.95,2.0
526,29187,21.1,35883.0,8.9,188.4,21.24,2.0
527,29189,12.1,56409.0,6.5,80.7,11.49,2.0
528,29510,29.3,32084.0,8.5,68.0,18.86,2.0
529,31055,15.1,51189.0,4.5,79.5,6.4,2.0
530,32003,16.4,49583.0,11.3,94.2,16.19,2.0
531,32023,16.6,41426.0,14.5,138.2,32.59,2.0
532,32031,17.6,49449.0,11.0,110.4,15.82,2.0
533,33005,11.4,54819.0,5.1,84.8,14.31,2.0
534,33011,9.5,68150.0,5.8,75.3,11.17,2.0
535,33015,6.3,76285.0,5.8,77.0,11.08,2.0
536,33017,12.8,53575.0,5.4,102.0,8.06,2.0
537,34001,14.2,50881.0,12.7,85.7,9.08,2.0
538,34003,8.0,82001.0,7.7,48.2,6.2,2.0
539,34009,10.9,55175.0,15.4,101.1,17.65,2.0
540,34011,18.7,46491.0,13.1,100.7,7.61,2.0
541,34013,17.2,51019.0,10.7,43.7,8.51,2.0
542,34017,16.6,56087.0,8.9,37.7,7.36,2.0
543,34021,10.5,67662.0,8.3,60.3,8.15,2.0
544,34023,9.6,77044.0,8.6,51.5,8.38,2.0
545,34025,7.3,81190.0,8.7,66.9,9.69,2.0
546,34027,4.7,95236.0,7.1,49.2,8.63,2.0
547,34029,11.0,59022.0,10.6,81.9,5.69,2.0
548,34031,15.6,58073.0,11.1,50.5,7.16,2.0
549,34035,6.1,95574.0,7.4,42.0,4.88,2.0
550,34037,6.2,85036.0,9.0,67.0,9.5,2.0
551,34039,10.9,64698.0,9.5,49.2,5.88,2.0
552,35001,18.0,46200.0,6.8,80.1,19.3,2.0
553,35013,26.6,37230.0,7.3,60.8,11.66,2.0
554,35039,22.0,36900.0,9.3,100.7,62.01,2.0
555,35043,13.7,57376.0,7.8,61.0,8.85,2.0
556,35045,20.3,45901.0,7.1,69.6,10.11,2.0
557,35049,17.2,50716.0,5.8,100.6,23.91,2.0
558,35055,25.3,29637.0,10.5,109.4,30.51,2.0
559,36005,30.8,32510.0,12.4,38.1,9.16,2.0
560,36007,17.3,44709.0,8.7,89.1,6.56,2.0
561,36015,15.4,45193.0,8.4,112.7,12.37,2.0
562,36027,9.8,66677.0,7.8,69.6,13.79,2.0
563,36029,14.1,50370.0,8.3,83.6,6.31,2.0
564,36045,15.3,46008.0,9.9,32.4,8.32,2.0
565,36047,24.2,44850.0,9.8,28.8,5.42,2.0
566,36055,14.8,50811.0,7.9,62.3,6.69,2.0
567,36059,6.9,92543.0,7.0,49.2,9.26,2.0
568,36061,17.8,66739.0,8.0,47.8,7.16,2.0
569,36063,14.7,47548.0,9.3,93.1,10.23,2.0
570,36067,15.0,52362.0,7.9,57.7,9.85,2.0
571,36071,12.5,65761.0,7.9,74.9,11.48,2.0
572,36075,16.7,46487.0,11.0,53.8,9.86,2.0
573,36079,6.3,92950.0,7.2,44.9,12.05,2.0
574,36081,16.3,54373.0,8.3,29.1,4.14,2.0
575,36085,12.1,70295.0,9.5,57.5,14.66,2.0
576,36087,15.3,81517.0,7.3,40.1,5.04,2.0
577,36103,7.4,85717.0,7.8,66.4,15.07,2.0
578,36105,18.2,46102.0,9.1,106.8,14.32,2.0
579,36119,10.2,77166.0,7.3,44.8,6.86,2.0
580,37019,15.8,48624.0,11.2,125.9,21.38,2.0
581,37021,17.7,43146.0,7.2,105.3,9.0,2.0
582,37023,19.1,38581.0,9.8,175.2,20.99,2.0
583,37025,13.2,55531.0,9.0,116.6,5.96,2.0
584,37027,20.4,35127.0,11.6,154.5,14.65,2.0
585,37035,18.5,42080.0,10.1,152.8,9.72,2.0
586,37045,22.9,38265.0,11.0,159.2,12.31,2.0
587,37051,17.0,45110.0,10.5,103.1,7.71,2.0
588,37057,16.5,43824.0,9.7,96.5,9.19,2.0
589,37063,19.3,50889.0,7.4,63.6,3.93,2.0
590,37067,21.2,43049.0,8.9,101.3,8.66,2.0
591,37071,17.8,41614.0,10.5,148.7,17.78,2.0
592,37081,18.1,43299.0,9.5,94.2,6.59,2.0
593,37087,16.1,40022.0,9.1,123.8,23.77,2.0
594,37097,14.4,49666.0,9.9,122.1,9.22,2.0
595,37109,14.6,47799.0,9.6,134.0,12.61,2.0
596,37119,16.1,55392.0,8.7,68.7,6.71,2.0
597,37129,15.9,50890.0,8.6,120.7,15.29,2.0
598,37133,14.9,44263.0,8.0,94.1,9.28,2.0
599,37135,16.4,53026.0,6.1,47.3,7.25,2.0
600,37151,17.9,41815.0,9.9,83.9,9.12,2.0
601,37155,34.7,29965.0,13.2,132.0,10.33,2.0
602,37157,19.1,37577.0,11.3,166.3,10.79,2.0
603,37159,19.2,40400.0,10.9,103.4,17.37,2.0
604,37171,18.6,36934.0,9.6,187.0,14.95,2.0
605,37183,11.6,64107.0,7.1,65.1,2.84,2.0
606,37193,19.9,35362.0,10.4,108.4,23.09,2.0
607,39003,20.1,42173.0,7.7,114.3,9.51,2.0
608,39007,20.3,37811.0,9.4,95.2,13.95,2.0
609,39017,14.0,55599.0,7.7,103.1,12.14,2.0
610,39023,19.9,40783.0,7.8,117.1,22.59,2.0
611,39025,11.5,54179.0,7.4,111.8,26.12,2.0
612,39035,18.8,41954.0,6.8,76.2,15.02,2.0
613,39041,5.0,87470.0,5.2,71.6,7.73,2.0
614,39045,10.7,58884.0,6.6,93.9,8.82,2.0
615,39049,18.0,50053.0,6.4,108.3,13.38,2.0
616,39061,19.8,46952.0,7.4,99.7,16.58,2.0
617,39085,9.7,55149.0,5.9,90.2,18.29,2.0
618,39093,14.4,49758.0,7.1,88.8,13.6,2.0
619,39095,22.7,40759.0,8.3,115.0,13.7,2.0
620,39099,19.0,39982.0,8.3,119.9,17.86,2.0
621,39101,18.6,43315.0,7.9,117.3,25.67,2.0
622,39103,7.6,65670.0,5.5,85.7,7.48,2.0
623,39113,18.6,42859.0,8.2,116.6,13.47,2.0
624,39141,19.6,43285.0,8.4,137.3,14.21,2.0
625,39151,14.7,45626.0,7.5,114.7,9.34,2.0
626,39153,15.9,48836.0,7.5,98.0,11.09,2.0
627,39155,17.7,41253.0,9.0,112.1,9.16,2.0
628,39165,6.6,73598.0,6.5,86.1,7.83,2.0
629,40019,15.8,45787.0,5.5,222.6,29.12,2.0
630,40027,12.4,54036.0,4.1,105.6,12.8,2.0
631,40051,14.7,47619.0,4.8,75.0,30.12,2.0
632,40109,19.1,43623.0,4.8,152.9,13.62,2.0
633,40121,19.5,40080.0,7.0,193.9,24.42,2.0
634,40137,15.2,43405.0,4.9,177.2,35.73,2.0
635,40143,16.0,47371.0,5.2,157.2,14.01,2.0
636,40145,10.9,54839.0,5.2,73.0,13.33,2.0
637,41005,9.3,64231.0,8.0,91.5,7.29,2.0
638,41019,21.3,39399.0,11.9,127.4,9.33,2.0
639,41029,18.1,44392.0,11.1,143.1,13.57,2.0
640,41039,22.1,41123.0,8.9,124.6,9.31,2.0
641,41043,17.6,43837.0,10.7,134.4,10.14,2.0
642,41047,20.2,45631.0,10.0,80.5,7.81,2.0
643,41051,18.3,51580.0,7.6,72.9,11.85,2.0
644,41067,12.1,63566.0,7.1,69.9,5.66,2.0
645,41071,16.9,49656.0,8.5,96.7,9.97,2.0
646,42003,12.7,50831.0,7.0,89.5,18.47,2.0
647,42007,12.0,46933.0,7.5,90.3,14.68,2.0
648,42011,14.2,52058.0,7.7,65.9,4.84,2.0
649,42017,5.8,75378.0,7.2,82.8,3.83,2.0
650,42019,9.6,57346.0,6.4,82.3,11.35,2.0
651,42029,7.4,82456.0,5.6,58.9,1.97,2.0
652,42045,11.7,60900.0,7.7,83.9,3.21,2.0
653,42049,15.9,45935.0,7.8,101.2,7.48,2.0
654,42051,17.2,38740.0,9.9,134.4,7.37,2.0
655,42069,14.6,43002.0,8.8,129.6,18.65,2.0
656,42071,11.6,54748.0,6.5,67.3,1.9,2.0
657,42073,14.6,43346.0,7.9,118.4,11.13,2.0
658,42077,12.0,53457.0,8.5,55.0,4.22,2.0
659,42091,6.6,76924.0,6.4,70.2,10.51,2.0
660,42095,10.9,55483.0,8.1,85.2,4.01,2.0
661,42101,26.7,35518.0,10.9,83.1,1.62,2.0
662,42107,14.9,44430.0,9.7,85.6,9.52,2.0
663,42125,10.8,53545.0,7.2,89.5,11.5,2.0
664,42127,15.4,44265.0,8.0,96.6,23.1,2.0
665,42129,10.9,49642.0,7.4,85.3,4.95,2.0
666,42133,10.6,55646.0,7.4,75.4,4.57,2.0
667,44003,9.6,59682.0,9.9,101.5,21.23,2.0
668,44007,17.4,47601.0,10.9,81.6,12.89,2.0
669,44009,9.0,69150.0,9.7,82.6,11.12,2.0
