,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate
589,49057,10.8,62768,3.8,83.2,16.97
590,50007,9.6,67833,2.5,48.7,14.24
591,50021,13.3,50569,3.8,79.8,20.23
592,50027,10,58123,2.9,41.7,19.82
593,51013,7.5,108635,2.6,24.4,9.13
594,51033,9.9,55423,4.5,35.3,33.14
595,51041,7,76260,3.9,67.8,18.58
596,51047,9.8,67023,3.9,65.5,23.96
597,51059,6,115518,3.3,29.7,7.29
598,51061,5.8,91372,3.5,72.2,33.3
599,51067,13.2,52424,4.3,80.1,19.62
600,51069,6.8,69346,3.5,58.2,21.32
601,51073,9.4,64296,3.7,107.5,29.56
602,51087,9.2,66524,3.9,68.2,16.23
603,51107,3.5,134609,3.2,36.8,6.74
604,51137,9.2,64656,4.1,91.0,36.59
605,51153,7.4,97549,3.7,38.5,10.32
606,51161,7.4,62306,3.6,84.4,15.95
607,51177,7.4,81065,4.1,66.4,21.97
608,51179,5.7,97607,4,49.1,16.62
609,51195,23.5,33810,8.6,194.5,33.14
610,51510,10.5,87822,2.9,33.0,6.42
611,51550,8.6,71998,4.3,65.5,16.39
612,51650,16.4,50294,5.8,76.8,18.46
613,51700,14.7,50149,5.2,62.8,18.15
614,51710,21.3,45809,5.3,64.8,24.07
615,51730,25.2,34238,7.9,152.2,34.5
616,51740,18.2,46617,6.2,102.4,27.3
617,51760,26.2,42336,4.7,53.2,26.89
618,51770,22.3,38238,4.3,102.1,10.03
619,51810,8.3,70596,4,61.0,15.91
620,51840,15,46093,4,175.0,39.98
621,53005,10.5,63474,6.3,102.4,9.81
622,53009,15.3,49502,7.6,119.7,18.77
623,53011,9,68937,6,60.3,8.99
624,53015,16.3,51772,7.1,89.4,13.31
625,53027,15.2,48210,8.3,113.0,13.96
626,53033,9.3,85907,3.9,47.4,9.77
627,53035,10.1,68706,5.5,61.9,7.93
628,53053,12.1,64312,6,65.2,11.03
629,53057,11.3,60442,6.5,80.7,10.51
630,53061,8,78582,4.3,70.6,11.81
631,53063,13.3,52933,6.1,83.7,11.42
632,53067,10.4,65684,5.6,63.1,4.36
633,53073,15.2,56636,5.8,71.2,4.61
634,53077,18.2,48232,7.5,68.0,5.61
635,54003,12.9,56966,4,90.2,66.06
636,54011,21.9,39462,4.8,122.3,89.6
637,54027,15.7,45172,4.4,69.2,51.5
638,54029,13.2,44889,7,143.9,33.8
639,54033,14.6,46548,5.8,102.9,24.85
640,54037,10.1,71315,3.4,88.4,51.45
641,54039,16.8,44956,5.5,111.2,46.71
642,54043,24.2,32477,8.5,53.3,56.52
643,54045,24.4,35667,10.2,194.3,38.58
644,54053,17.9,42187,7.1,81.5,55.92
645,54055,20.2,36871,6.7,119.3,56.23
646,54057,15.6,45437,6,101.4,40.13
647,54059,28.2,30638,12.6,96.5,77.09
648,54061,18.5,49725,4.3,59.1,24.85
649,54067,21.4,37359,8.8,134.8,39.51
650,54079,10.8,56789,4.9,95.5,26.34
651,54081,17.4,42282,7,104.6,45.69
652,54099,21.5,40881,6.6,67.5,83.89
653,54107,17.2,46737,5.7,109.4,46.71
654,54109,23.9,36018,10.2,143.6,55.14
655,55009,9.8,58449,3.6,65.2,7.68
656,55021,8.2,62036,3.6,93.2,28.11
657,55025,10.9,70815,2.9,53.1,16.94
658,55027,9.8,56949,3.6,41.6,21.57
659,55039,7.7,58920,3.5,51.5,10.77
660,55055,9.3,60744,3.9,63.6,11.82
661,55059,13,59622,4.7,64.0,20.81
662,55063,13.3,55151,3.6,63.0,15.24
663,55073,10.4,56223,3.6,49.9,8.11
664,55079,19.8,47666,5,76.8,29.95
665,55087,8,61764,3.5,57.6,6.5
666,55101,13.6,56246,4.9,78.4,9.74
667,55105,12.9,51573,4.4,78.2,22.89
668,55111,10.1,57647,3.6,66.8,18.76
669,55117,7.1,55594,3.4,67.0,13.0
670,55127,11.2,58904,4,63.0,15.54
671,55131,5.6,74631,3.3,65.7,15.64
672,55133,5.2,82080,3.4,68.3,12.55
673,55139,11.7,57003,3.6,54.9,11.77
